paper,paper_code,component_code,paper_family,question_id,question_number,current_topic,primary_topic,primary,secondary_topics,secondary,coverage_topics,status,current_syllabus,source_artifact,mark_scheme_artifact,source_pdf,mark_scheme_source_pdf,source,rationale,review_notes
13winter16,13winter16,13,p1,13winter16_q11,11,differentiation,differentiation,differentiation,integration,integration,differentiation;integration,add_secondary_topic,True,pm1/pm1_2016_w16_13_qp_q11_question.png,pm1/pm1_2016_w16_13_ms_q11_markscheme.png,input/pastpapers/9709/2016/question_papers/9709_w16_qp_13.pdf,input/pastpapers/9709/2016/mark_schemes/9709_w16_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,"Stationary-point calculus is dominant, with volume-of-revolution integration substantial.","Stationary-point calculus is dominant, with volume-of-revolution integration substantial."
13winter17,13winter17,13,p1,13winter17_q01,1,series_and_sequences,series,series,,,series,keep,True,pm1/pm1_2017_w17_13_qp_q01_question.png,pm1/pm1_2017_w17_13_ms_q01_markscheme.png,input/pastpapers/9709/2017/question_papers/9709_w17_qp_13.pdf,input/pastpapers/9709/2017/mark_schemes/9709_w17_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The current reviewed series routing matches the dominant mark-bearing topic.,The current reviewed series routing matches the dominant mark-bearing topic.
13winter17,13winter17,13,p1,13winter17_q02,2,coordinate_geometry,quadratics,quadratics,,,quadratics,relabel_primary,True,pm1/pm1_2017_w17_13_qp_q02_question.png,pm1/pm1_2017_w17_13_ms_q02_markscheme.png,input/pastpapers/9709/2017/question_papers/9709_w17_qp_13.pdf,input/pastpapers/9709/2017/mark_schemes/9709_w17_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The line/curve two-intersection condition is assessed by a discriminant inequality.,The line/curve two-intersection condition is assessed by a discriminant inequality.
13winter17,13winter17,13,p1,13winter17_q03,3,binomial_expansion,series,series,,,series,keep,True,pm1/pm1_2017_w17_13_qp_q03_question.png,pm1/pm1_2017_w17_13_ms_q03_markscheme.png,input/pastpapers/9709/2017/question_papers/9709_w17_qp_13.pdf,input/pastpapers/9709/2017/mark_schemes/9709_w17_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The current reviewed series routing matches the dominant mark-bearing topic.,The current reviewed series routing matches the dominant mark-bearing topic.
13winter17,13winter17,13,p1,13winter17_q04,4,functions,functions,functions,,,functions,keep,True,pm1/pm1_2017_w17_13_qp_q04_question.png,pm1/pm1_2017_w17_13_ms_q04_markscheme.png,input/pastpapers/9709/2017/question_papers/9709_w17_qp_13.pdf,input/pastpapers/9709/2017/mark_schemes/9709_w17_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The current reviewed functions routing matches the dominant mark-bearing topic.,The current reviewed functions routing matches the dominant mark-bearing topic.
13winter17,13winter17,13,p1,13winter17_q05,5,trigonometry,trigonometry,trigonometry,quadratics,quadratics,trigonometry;quadratics,add_secondary_topic,True,pm1/pm1_2017_w17_13_qp_q05_question.png,pm1/pm1_2017_w17_13_ms_q05_markscheme.png,input/pastpapers/9709/2017/question_papers/9709_w17_qp_13.pdf,input/pastpapers/9709/2017/mark_schemes/9709_w17_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The trigonometric equation is reduced to a quadratic in cos.,The trigonometric equation is reduced to a quadratic in cos.
13winter17,13winter17,13,p1,13winter17_q06,6,functions,functions,functions,,,functions,keep,True,pm1/pm1_2017_w17_13_qp_q06_question.png,pm1/pm1_2017_w17_13_ms_q06_markscheme.png,input/pastpapers/9709/2017/question_papers/9709_w17_qp_13.pdf,input/pastpapers/9709/2017/mark_schemes/9709_w17_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The current reviewed functions routing matches the dominant mark-bearing topic.,The current reviewed functions routing matches the dominant mark-bearing topic.
13winter17,13winter17,13,p1,13winter17_q07,7,circular_measure,circular_measure,circular_measure,,,circular_measure,keep,True,pm1/pm1_2017_w17_13_qp_q07_question.png,pm1/pm1_2017_w17_13_ms_q07_markscheme.png,input/pastpapers/9709/2017/question_papers/9709_w17_qp_13.pdf,input/pastpapers/9709/2017/mark_schemes/9709_w17_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The current reviewed circular_measure routing matches the dominant mark-bearing topic.,The current reviewed circular_measure routing matches the dominant mark-bearing topic.
13winter17,13winter17,13,p1,13winter17_q08,8,integration,integration,integration,quadratics,quadratics,integration;quadratics,add_secondary_topic,True,pm1/pm1_2017_w17_13_qp_q08_question.png,pm1/pm1_2017_w17_13_ms_q08_markscheme.png,input/pastpapers/9709/2017/question_papers/9709_w17_qp_13.pdf,input/pastpapers/9709/2017/mark_schemes/9709_w17_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,"Area integration is dominant, with substantial quadratic solving to find the limits.","Area integration is dominant, with substantial quadratic solving to find the limits."
13winter17,13winter17,13,p1,13winter17_q09,9,series_and_sequences,,,,,,exclude_current_syllabus,False,pm1/pm1_2017_w17_13_qp_q09_question.png,pm1/pm1_2017_w17_13_ms_q09_markscheme.png,input/pastpapers/9709/2017/question_papers/9709_w17_qp_13.pdf,input/pastpapers/9709/2017/mark_schemes/9709_w17_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,"Legacy 3D vector/scalar-product content is outside the current P1 major-topic set, so it is excluded rather than forced into a current topic.","Legacy 3D vector/scalar-product content is outside the current P1 major-topic set, so it is excluded rather than forced into a current topic."
13winter17,13winter17,13,p1,13winter17_q10,10,differentiation,differentiation,differentiation,,,differentiation,keep,True,pm1/pm1_2017_w17_13_qp_q10_question.png,pm1/pm1_2017_w17_13_ms_q10_markscheme.png,input/pastpapers/9709/2017/question_papers/9709_w17_qp_13.pdf,input/pastpapers/9709/2017/mark_schemes/9709_w17_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The current reviewed differentiation routing matches the dominant mark-bearing topic.,The current reviewed differentiation routing matches the dominant mark-bearing topic.
13winter17,13winter17,13,p1,13winter17_q11,11,coordinate_geometry,coordinate_geometry,coordinate_geometry,,,coordinate_geometry,keep,True,pm1/pm1_2017_w17_13_qp_q11_question.png,pm1/pm1_2017_w17_13_ms_q11_markscheme.png,input/pastpapers/9709/2017/question_papers/9709_w17_qp_13.pdf,input/pastpapers/9709/2017/mark_schemes/9709_w17_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The current reviewed coordinate_geometry routing matches the dominant mark-bearing topic.,The current reviewed coordinate_geometry routing matches the dominant mark-bearing topic.
13winter18,13winter18,13,p1,13winter18_q01,1,binomial_expansion,series,series,,,series,keep,True,pm1/pm1_2018_w18_13_qp_q01_question.png,pm1/pm1_2018_w18_13_ms_q01_markscheme.png,input/pastpapers/9709/2018/question_papers/9709_w18_qp_13.pdf,input/pastpapers/9709/2018/mark_schemes/9709_w18_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The current reviewed series routing matches the dominant mark-bearing topic.,The current reviewed series routing matches the dominant mark-bearing topic.
13winter18,13winter18,13,p1,13winter18_q02,2,functions,differentiation,differentiation,,,differentiation,relabel_primary,True,pm1/pm1_2018_w18_13_qp_q02_question.png,pm1/pm1_2018_w18_13_ms_q02_markscheme.png,input/pastpapers/9709/2018/question_papers/9709_w18_qp_13.pdf,input/pastpapers/9709/2018/mark_schemes/9709_w18_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,"Monotonicity is determined by derivative sign changes, so differentiation is dominant.","Monotonicity is determined by derivative sign changes, so differentiation is dominant."
13winter18,13winter18,13,p1,13winter18_q03,3,circular_measure,circular_measure,circular_measure,,,circular_measure,keep,True,pm1/pm1_2018_w18_13_qp_q03_question.png,pm1/pm1_2018_w18_13_ms_q03_markscheme.png,input/pastpapers/9709/2018/question_papers/9709_w18_qp_13.pdf,input/pastpapers/9709/2018/mark_schemes/9709_w18_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The current reviewed circular_measure routing matches the dominant mark-bearing topic.,The current reviewed circular_measure routing matches the dominant mark-bearing topic.
13winter18,13winter18,13,p1,13winter18_q04,4,coordinate_geometry,coordinate_geometry,coordinate_geometry,,,coordinate_geometry,keep,True,pm1/pm1_2018_w18_13_qp_q04_question.png,pm1/pm1_2018_w18_13_ms_q04_markscheme.png,input/pastpapers/9709/2018/question_papers/9709_w18_qp_13.pdf,input/pastpapers/9709/2018/mark_schemes/9709_w18_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The current reviewed coordinate_geometry routing matches the dominant mark-bearing topic.,The current reviewed coordinate_geometry routing matches the dominant mark-bearing topic.
13winter18,13winter18,13,p1,13winter18_q05,5,series_and_sequences,series,series,,,series,keep,True,pm1/pm1_2018_w18_13_qp_q05_question.png,pm1/pm1_2018_w18_13_ms_q05_markscheme.png,input/pastpapers/9709/2018/question_papers/9709_w18_qp_13.pdf,input/pastpapers/9709/2018/mark_schemes/9709_w18_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The current reviewed series routing matches the dominant mark-bearing topic.,The current reviewed series routing matches the dominant mark-bearing topic.
13winter18,13winter18,13,p1,13winter18_q06,6,trigonometry,,,,,,exclude_current_syllabus,False,pm1/pm1_2018_w18_13_qp_q06_question.png,pm1/pm1_2018_w18_13_ms_q06_markscheme.png,input/pastpapers/9709/2018/question_papers/9709_w18_qp_13.pdf,input/pastpapers/9709/2018/mark_schemes/9709_w18_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,"Legacy 3D vector/scalar-product content is outside the current P1 major-topic set, so it is excluded rather than forced into a current topic.","Legacy 3D vector/scalar-product content is outside the current P1 major-topic set, so it is excluded rather than forced into a current topic."
13winter18,13winter18,13,p1,13winter18_q07,7,trigonometry,trigonometry,trigonometry,,,trigonometry,keep,True,pm1/pm1_2018_w18_13_qp_q07_question.png,pm1/pm1_2018_w18_13_ms_q07_markscheme.png,input/pastpapers/9709/2018/question_papers/9709_w18_qp_13.pdf,input/pastpapers/9709/2018/mark_schemes/9709_w18_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The current reviewed trigonometry routing matches the dominant mark-bearing topic.,The current reviewed trigonometry routing matches the dominant mark-bearing topic.
13winter18,13winter18,13,p1,13winter18_q08,8,differentiation,differentiation,differentiation,integration,integration,differentiation;integration,add_secondary_topic,True,pm1/pm1_2018_w18_13_qp_q08_question.png,pm1/pm1_2018_w18_13_ms_q08_markscheme.png,input/pastpapers/9709/2018/question_papers/9709_w18_qp_13.pdf,input/pastpapers/9709/2018/mark_schemes/9709_w18_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,"Stationary-point parameter work is dominant, with integration used to obtain the curve.","Stationary-point parameter work is dominant, with integration used to obtain the curve."
13winter18,13winter18,13,p1,13winter18_q09,9,differentiation,quadratics,quadratics,,,quadratics,relabel_primary,True,pm1/pm1_2018_w18_13_qp_q09_question.png,pm1/pm1_2018_w18_13_ms_q09_markscheme.png,input/pastpapers/9709/2018/question_papers/9709_w18_qp_13.pdf,input/pastpapers/9709/2018/mark_schemes/9709_w18_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The curve/line intersection and tangent condition are assessed through discriminant/quadratic structure.,The curve/line intersection and tangent condition are assessed through discriminant/quadratic structure.
13winter18,13winter18,13,p1,13winter18_q10,10,differentiation,integration,integration,differentiation,differentiation,integration;differentiation,relabel_primary_add_secondary,True,pm1/pm1_2018_w18_13_qp_q10_question.png,pm1/pm1_2018_w18_13_ms_q10_markscheme.png,input/pastpapers/9709/2018/question_papers/9709_w18_qp_13.pdf,input/pastpapers/9709/2018/mark_schemes/9709_w18_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,"Volume of revolution is integration-dominant, with normal-gradient differentiation substantial.","Volume of revolution is integration-dominant, with normal-gradient differentiation substantial."
13winter18,13winter18,13,p1,13winter18_q11,11,functions,functions,functions,,,functions,keep,True,pm1/pm1_2018_w18_13_qp_q11_question.png,pm1/pm1_2018_w18_13_ms_q11_markscheme.png,input/pastpapers/9709/2018/question_papers/9709_w18_qp_13.pdf,input/pastpapers/9709/2018/mark_schemes/9709_w18_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The current reviewed functions routing matches the dominant mark-bearing topic.,The current reviewed functions routing matches the dominant mark-bearing topic.
13winter20,13winter20,13,p1,13winter20_q01,1,functions,functions,functions,,,functions,keep,True,pm1/pm1_2020_w20_13_qp_q01_question.png,pm1/pm1_2020_w20_13_ms_q01_markscheme.png,input/pastpapers/9709/2020/question_papers/9709_w20_qp_13.pdf,input/pastpapers/9709/2020/mark_schemes/9709_w20_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The current reviewed functions routing matches the dominant mark-bearing topic.,The current reviewed functions routing matches the dominant mark-bearing topic.
13winter20,13winter20,13,p1,13winter20_q02,2,integration,integration,integration,,,integration,keep,True,pm1/pm1_2020_w20_13_qp_q02_question.png,pm1/pm1_2020_w20_13_ms_q02_markscheme.png,input/pastpapers/9709/2020/question_papers/9709_w20_qp_13.pdf,input/pastpapers/9709/2020/mark_schemes/9709_w20_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The current reviewed integration routing matches the dominant mark-bearing topic.,The current reviewed integration routing matches the dominant mark-bearing topic.
13winter20,13winter20,13,p1,13winter20_q03,3,trigonometry,trigonometry,trigonometry,quadratics,quadratics,trigonometry;quadratics,add_secondary_topic,True,pm1/pm1_2020_w20_13_qp_q03_question.png,pm1/pm1_2020_w20_13_ms_q03_markscheme.png,input/pastpapers/9709/2020/question_papers/9709_w20_qp_13.pdf,input/pastpapers/9709/2020/mark_schemes/9709_w20_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The trigonometric equation is solved as a quadratic in tan squared.,The trigonometric equation is solved as a quadratic in tan squared.
13winter20,13winter20,13,p1,13winter20_q04,4,coordinate_geometry,quadratics,quadratics,,,quadratics,relabel_primary,True,pm1/pm1_2020_w20_13_qp_q04_question.png,pm1/pm1_2020_w20_13_ms_q04_markscheme.png,input/pastpapers/9709/2020/question_papers/9709_w20_qp_13.pdf,input/pastpapers/9709/2020/mark_schemes/9709_w20_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,"The two-intersection condition is a discriminant inequality in m, so quadratics is dominant.","The two-intersection condition is a discriminant inequality in m, so quadratics is dominant."
13winter20,13winter20,13,p1,13winter20_q05,5,series_and_sequences,series,series,,,series,keep,True,pm1/pm1_2020_w20_13_qp_q05_question.png,pm1/pm1_2020_w20_13_ms_q05_markscheme.png,input/pastpapers/9709/2020/question_papers/9709_w20_qp_13.pdf,input/pastpapers/9709/2020/mark_schemes/9709_w20_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The current reviewed series routing matches the dominant mark-bearing topic.,The current reviewed series routing matches the dominant mark-bearing topic.
13winter20,13winter20,13,p1,13winter20_q06,6,functions,functions,functions,,,functions,keep,True,pm1/pm1_2020_w20_13_qp_q06_question.png,pm1/pm1_2020_w20_13_ms_q06_markscheme.png,input/pastpapers/9709/2020/question_papers/9709_w20_qp_13.pdf,input/pastpapers/9709/2020/mark_schemes/9709_w20_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The current reviewed functions routing matches the dominant mark-bearing topic.,The current reviewed functions routing matches the dominant mark-bearing topic.
13winter20,13winter20,13,p1,13winter20_q07,7,trigonometry,trigonometry,trigonometry,,,trigonometry,keep,True,pm1/pm1_2020_w20_13_qp_q07_question.png,pm1/pm1_2020_w20_13_ms_q07_markscheme.png,input/pastpapers/9709/2020/question_papers/9709_w20_qp_13.pdf,input/pastpapers/9709/2020/mark_schemes/9709_w20_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The current reviewed trigonometry routing matches the dominant mark-bearing topic.,The current reviewed trigonometry routing matches the dominant mark-bearing topic.
13winter20,13winter20,13,p1,13winter20_q08,8,differentiation,differentiation,differentiation,,,differentiation,keep,True,pm1/pm1_2020_w20_13_qp_q08_question.png,pm1/pm1_2020_w20_13_ms_q08_markscheme.png,input/pastpapers/9709/2020/question_papers/9709_w20_qp_13.pdf,input/pastpapers/9709/2020/mark_schemes/9709_w20_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The current reviewed differentiation routing matches the dominant mark-bearing topic.,The current reviewed differentiation routing matches the dominant mark-bearing topic.
13winter20,13winter20,13,p1,13winter20_q09,9,circular_measure,circular_measure,circular_measure,,,circular_measure,keep,True,pm1/pm1_2020_w20_13_qp_q09_question.png,pm1/pm1_2020_w20_13_ms_q09_markscheme.png,input/pastpapers/9709/2020/question_papers/9709_w20_qp_13.pdf,input/pastpapers/9709/2020/mark_schemes/9709_w20_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The current reviewed circular_measure routing matches the dominant mark-bearing topic.,The current reviewed circular_measure routing matches the dominant mark-bearing topic.
13winter20,13winter20,13,p1,13winter20_q10,10,integration,integration,integration,quadratics,quadratics,integration;quadratics,add_secondary_topic,True,pm1/pm1_2020_w20_13_qp_q10_question.png,pm1/pm1_2020_w20_13_ms_q10_markscheme.png,input/pastpapers/9709/2020/question_papers/9709_w20_qp_13.pdf,input/pastpapers/9709/2020/mark_schemes/9709_w20_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,"The integral equation is dominant, with substantial quadratic solving for k.","The integral equation is dominant, with substantial quadratic solving for k."
13winter20,13winter20,13,p1,13winter20_q11,11,coordinate_geometry,coordinate_geometry,coordinate_geometry,,,coordinate_geometry,keep,True,pm1/pm1_2020_w20_13_qp_q11_question.png,pm1/pm1_2020_w20_13_ms_q11_markscheme.png,input/pastpapers/9709/2020/question_papers/9709_w20_qp_13.pdf,input/pastpapers/9709/2020/mark_schemes/9709_w20_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The current reviewed coordinate_geometry routing matches the dominant mark-bearing topic.,The current reviewed coordinate_geometry routing matches the dominant mark-bearing topic.
13winter21,13winter21,13,p1,13winter21_q01,1,functions,functions,functions,,,functions,keep,True,pm1/pm1_2021_w21_13_qp_q01_question.png,pm1/pm1_2021_w21_13_ms_q01_markscheme.png,input/pastpapers/9709/2021/question_papers/9709_w21_qp_13.pdf,input/pastpapers/9709/2021/mark_schemes/9709_w21_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The current reviewed functions routing matches the dominant mark-bearing topic.,The current reviewed functions routing matches the dominant mark-bearing topic.
13winter21,13winter21,13,p1,13winter21_q02,2,binomial_expansion,series,series,quadratics,quadratics,series;quadratics,add_secondary_topic,True,pm1/pm1_2021_w21_13_qp_q02_question.png,pm1/pm1_2021_w21_13_ms_q02_markscheme.png,input/pastpapers/9709/2021/question_papers/9709_w21_qp_13.pdf,input/pastpapers/9709/2021/mark_schemes/9709_w21_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The binomial coefficient condition produces a substantial quadratic in a.,The binomial coefficient condition produces a substantial quadratic in a.
13winter21,13winter21,13,p1,13winter21_q03,3,functions,differentiation,differentiation,,,differentiation,relabel_primary,True,pm1/pm1_2021_w21_13_qp_q03_question.png,pm1/pm1_2021_w21_13_ms_q03_markscheme.png,input/pastpapers/9709/2021/question_papers/9709_w21_qp_13.pdf,input/pastpapers/9709/2021/mark_schemes/9709_w21_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The current reviewed differentiation routing matches the dominant mark-bearing topic.,The current reviewed differentiation routing matches the dominant mark-bearing topic.
13winter21,13winter21,13,p1,13winter21_q04,4,series_and_sequences,series,series,,,series,keep,True,pm1/pm1_2021_w21_13_qp_q04_question.png,pm1/pm1_2021_w21_13_ms_q04_markscheme.png,input/pastpapers/9709/2021/question_papers/9709_w21_qp_13.pdf,input/pastpapers/9709/2021/mark_schemes/9709_w21_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The current reviewed series routing matches the dominant mark-bearing topic.,The current reviewed series routing matches the dominant mark-bearing topic.
13winter21,13winter21,13,p1,13winter21_q05,5,circular_measure,circular_measure,circular_measure,,,circular_measure,keep,True,pm1/pm1_2021_w21_13_qp_q05_question.png,pm1/pm1_2021_w21_13_ms_q05_markscheme.png,input/pastpapers/9709/2021/question_papers/9709_w21_qp_13.pdf,input/pastpapers/9709/2021/mark_schemes/9709_w21_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The current reviewed circular_measure routing matches the dominant mark-bearing topic.,The current reviewed circular_measure routing matches the dominant mark-bearing topic.
13winter21,13winter21,13,p1,13winter21_q06,6,functions,functions,functions,,,functions,keep,True,pm1/pm1_2021_w21_13_qp_q06_question.png,pm1/pm1_2021_w21_13_ms_q06_markscheme.png,input/pastpapers/9709/2021/question_papers/9709_w21_qp_13.pdf,input/pastpapers/9709/2021/mark_schemes/9709_w21_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The current reviewed functions routing matches the dominant mark-bearing topic.,The current reviewed functions routing matches the dominant mark-bearing topic.
13winter21,13winter21,13,p1,13winter21_q07,7,trigonometry,trigonometry,trigonometry,quadratics,quadratics,trigonometry;quadratics,add_secondary_topic,True,pm1/pm1_2021_w21_13_qp_q07_question.png,pm1/pm1_2021_w21_13_ms_q07_markscheme.png,input/pastpapers/9709/2021/question_papers/9709_w21_qp_13.pdf,input/pastpapers/9709/2021/mark_schemes/9709_w21_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The trigonometric equation is reduced to a quadratic in sin.,The trigonometric equation is reduced to a quadratic in sin.
13winter21,13winter21,13,p1,13winter21_q08,8,differentiation,integration,integration,,,integration,relabel_primary,True,pm1/pm1_2021_w21_13_qp_q08_question.png,pm1/pm1_2021_w21_13_ms_q08_markscheme.png,input/pastpapers/9709/2021/question_papers/9709_w21_qp_13.pdf,input/pastpapers/9709/2021/mark_schemes/9709_w21_ms_13.pdf,p1_topic_overlap_review_batch_017_2026_07_03,The current reviewed integration routing matches the dominant mark-bearing topic.,The current reviewed integration routing matches the dominant mark-bearing topic.
