paper,paper_code,component_code,paper_family,question_id,question_number,current_topic,primary_topic,primary,secondary_topics,secondary,coverage_topics,status,current_syllabus,source_artifact,mark_scheme_artifact,source_pdf,mark_scheme_source_pdf,source,rationale,review_notes
62winter10,62winter10,62,p5,62winter10_q05,5,normal_distribution,the_normal_distribution,the_normal_distribution,,,the_normal_distribution,keep,True,stats/stats_2010_w10_62_qp_q05_question.png,stats/stats_2010_w10_62_ms_q05_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is normal-distribution standardisation, inverse normal, or normal-model expected counts.","The mark-bearing work is normal-distribution standardisation, inverse normal, or normal-model expected counts."
62winter10,62winter10,62,p5,62winter10_q06,6,probability,discrete_random_variables,discrete_random_variables,,,discrete_random_variables,relabel_primary,True,stats/stats_2010_w10_62_qp_q06_question.png,stats/stats_2010_w10_62_ms_q06_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,The mark-bearing work is a binomial/count model or a discrete random variable distribution with expectation or variance.,The mark-bearing work is a binomial/count model or a discrete random variable distribution with expectation or variance.
62winter10,62winter10,62,p5,62winter10_q07,7,probability,permutations_and_combinations,permutations_and_combinations,,,permutations_and_combinations,relabel_primary,True,stats/stats_2010_w10_62_qp_q07_question.png,stats/stats_2010_w10_62_ms_q07_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is arrangements, selections, or restricted counting.","The mark-bearing work is arrangements, selections, or restricted counting."
62winter11,62winter11,62,p5,62winter11_q01,1,normal_distribution,representation_of_data,representation_of_data,,,representation_of_data,relabel_primary,True,stats/stats_2011_w11_62_qp_q01_question.png,stats/stats_2011_w11_62_ms_q01_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is data representation or summary statistics: graphs, quartiles, grouped/coded mean, variance, or standard deviation.","The mark-bearing work is data representation or summary statistics: graphs, quartiles, grouped/coded mean, variance, or standard deviation."
62winter11,62winter11,62,p5,62winter11_q02,2,probability,permutations_and_combinations,permutations_and_combinations,,,permutations_and_combinations,relabel_primary,True,stats/stats_2011_w11_62_qp_q02_question.png,stats/stats_2011_w11_62_ms_q02_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is arrangements, selections, or restricted counting.","The mark-bearing work is arrangements, selections, or restricted counting."
62winter11,62winter11,62,p5,62winter11_q03,3,probability,permutations_and_combinations,permutations_and_combinations,,,permutations_and_combinations,relabel_primary,True,stats/stats_2011_w11_62_qp_q03_question.png,stats/stats_2011_w11_62_ms_q03_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is arrangements, selections, or restricted counting.","The mark-bearing work is arrangements, selections, or restricted counting."
62winter11,62winter11,62,p5,62winter11_q04,4,probability,representation_of_data,representation_of_data,,,representation_of_data,relabel_primary,True,stats/stats_2011_w11_62_qp_q04_question.png,stats/stats_2011_w11_62_ms_q04_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is data representation or summary statistics: graphs, quartiles, grouped/coded mean, variance, or standard deviation.","The mark-bearing work is data representation or summary statistics: graphs, quartiles, grouped/coded mean, variance, or standard deviation."
62winter11,62winter11,62,p5,62winter11_q05,5,probability,probability,probability,,,probability,keep,True,stats/stats_2011_w11_62_qp_q05_question.png,stats/stats_2011_w11_62_ms_q05_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is basic, tree, conditional, or event probability rather than a distribution table or combinatorial count.","The mark-bearing work is basic, tree, conditional, or event probability rather than a distribution table or combinatorial count."
62winter11,62winter11,62,p5,62winter11_q06,6,probability,discrete_random_variables,discrete_random_variables,,,discrete_random_variables,relabel_primary,True,stats/stats_2011_w11_62_qp_q06_question.png,stats/stats_2011_w11_62_ms_q06_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,The mark-bearing work is a binomial/count model or a discrete random variable distribution with expectation or variance.,The mark-bearing work is a binomial/count model or a discrete random variable distribution with expectation or variance.
62winter11,62winter11,62,p5,62winter11_q07,7,normal_distribution,the_normal_distribution,the_normal_distribution,,,the_normal_distribution,keep,True,stats/stats_2011_w11_62_qp_q07_question.png,stats/stats_2011_w11_62_ms_q07_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is normal-distribution standardisation, inverse normal, or normal-model expected counts.","The mark-bearing work is normal-distribution standardisation, inverse normal, or normal-model expected counts."
62winter12,62winter12,62,p5,62winter12_q01,1,probability,probability,probability,,,probability,keep,True,stats/stats_2012_w12_62_qp_q01_question.png,stats/stats_2012_w12_62_ms_q01_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is basic, tree, conditional, or event probability rather than a distribution table or combinatorial count.","The mark-bearing work is basic, tree, conditional, or event probability rather than a distribution table or combinatorial count."
62winter12,62winter12,62,p5,62winter12_q02,2,normal_distribution,the_normal_distribution,the_normal_distribution,,,the_normal_distribution,keep,True,stats/stats_2012_w12_62_qp_q02_question.png,stats/stats_2012_w12_62_ms_q02_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is normal-distribution standardisation, inverse normal, or normal-model expected counts.","The mark-bearing work is normal-distribution standardisation, inverse normal, or normal-model expected counts."
62winter12,62winter12,62,p5,62winter12_q03,3,probability,representation_of_data,representation_of_data,,,representation_of_data,relabel_primary,True,stats/stats_2012_w12_62_qp_q03_question.png,stats/stats_2012_w12_62_ms_q03_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is data representation or summary statistics: graphs, quartiles, grouped/coded mean, variance, or standard deviation.","The mark-bearing work is data representation or summary statistics: graphs, quartiles, grouped/coded mean, variance, or standard deviation."
62winter12,62winter12,62,p5,62winter12_q04,4,normal_distribution,the_normal_distribution,the_normal_distribution,,,the_normal_distribution,keep,True,stats/stats_2012_w12_62_qp_q04_question.png,stats/stats_2012_w12_62_ms_q04_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is normal-distribution standardisation, inverse normal, or normal-model expected counts.","The mark-bearing work is normal-distribution standardisation, inverse normal, or normal-model expected counts."
62winter12,62winter12,62,p5,62winter12_q05,5,probability,permutations_and_combinations,permutations_and_combinations,,,permutations_and_combinations,relabel_primary,True,stats/stats_2012_w12_62_qp_q05_question.png,stats/stats_2012_w12_62_ms_q05_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is arrangements, selections, or restricted counting.","The mark-bearing work is arrangements, selections, or restricted counting."
62winter12,62winter12,62,p5,62winter12_q06,6,probability,discrete_random_variables,discrete_random_variables,,,discrete_random_variables,relabel_primary,True,stats/stats_2012_w12_62_qp_q06_question.png,stats/stats_2012_w12_62_ms_q06_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,The mark-bearing work is a binomial/count model or a discrete random variable distribution with expectation or variance.,The mark-bearing work is a binomial/count model or a discrete random variable distribution with expectation or variance.
62winter13,62winter13,62,p5,62winter13_q01,1,probability,the_normal_distribution,the_normal_distribution,,,the_normal_distribution,relabel_primary,True,stats/stats_2013_w13_62_qp_q01_question.png,stats/stats_2013_w13_62_ms_q01_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is normal-distribution standardisation, inverse normal, or normal-model expected counts.","The mark-bearing work is normal-distribution standardisation, inverse normal, or normal-model expected counts."
62winter13,62winter13,62,p5,62winter13_q02,2,probability,probability,probability,,,probability,keep,True,stats/stats_2013_w13_62_qp_q02_question.png,stats/stats_2013_w13_62_ms_q02_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is basic, tree, conditional, or event probability rather than a distribution table or combinatorial count.","The mark-bearing work is basic, tree, conditional, or event probability rather than a distribution table or combinatorial count."
62winter13,62winter13,62,p5,62winter13_q03,3,normal_distribution,the_normal_distribution,the_normal_distribution,,,the_normal_distribution,keep,True,stats/stats_2013_w13_62_qp_q03_question.png,stats/stats_2013_w13_62_ms_q03_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is normal-distribution standardisation, inverse normal, or normal-model expected counts.","The mark-bearing work is normal-distribution standardisation, inverse normal, or normal-model expected counts."
62winter13,62winter13,62,p5,62winter13_q04,4,normal_distribution,representation_of_data,representation_of_data,,,representation_of_data,relabel_primary,True,stats/stats_2013_w13_62_qp_q04_question.png,stats/stats_2013_w13_62_ms_q04_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is data representation or summary statistics: graphs, quartiles, grouped/coded mean, variance, or standard deviation.","The mark-bearing work is data representation or summary statistics: graphs, quartiles, grouped/coded mean, variance, or standard deviation."
62winter13,62winter13,62,p5,62winter13_q05,5,probability,discrete_random_variables,discrete_random_variables,,,discrete_random_variables,relabel_primary,True,stats/stats_2013_w13_62_qp_q05_question.png,stats/stats_2013_w13_62_ms_q05_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,The mark-bearing work is a binomial/count model or a discrete random variable distribution with expectation or variance.,The mark-bearing work is a binomial/count model or a discrete random variable distribution with expectation or variance.
62winter13,62winter13,62,p5,62winter13_q06,6,probability,permutations_and_combinations,permutations_and_combinations,,,permutations_and_combinations,relabel_primary,True,stats/stats_2013_w13_62_qp_q06_question.png,stats/stats_2013_w13_62_ms_q06_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is arrangements, selections, or restricted counting.","The mark-bearing work is arrangements, selections, or restricted counting."
62winter13,62winter13,62,p5,62winter13_q07,7,probability,discrete_random_variables,discrete_random_variables,,,discrete_random_variables,relabel_primary,True,stats/stats_2013_w13_62_qp_q07_question.png,stats/stats_2013_w13_62_ms_q07_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,The mark-bearing work is a binomial/count model or a discrete random variable distribution with expectation or variance.,The mark-bearing work is a binomial/count model or a discrete random variable distribution with expectation or variance.
62winter14,62winter14,62,p5,62winter14_q01,1,probability,permutations_and_combinations,permutations_and_combinations,,,permutations_and_combinations,relabel_primary,True,stats/stats_2014_w14_62_qp_q01_question.png,stats/stats_2014_w14_62_ms_q01_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is arrangements, selections, or restricted counting.","The mark-bearing work is arrangements, selections, or restricted counting."
62winter14,62winter14,62,p5,62winter14_q02,2,probability,permutations_and_combinations,permutations_and_combinations,,,permutations_and_combinations,relabel_primary,True,stats/stats_2014_w14_62_qp_q02_question.png,stats/stats_2014_w14_62_ms_q02_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is arrangements, selections, or restricted counting.","The mark-bearing work is arrangements, selections, or restricted counting."
62winter14,62winter14,62,p5,62winter14_q03,3,probability,probability,probability,discrete_random_variables,discrete_random_variables,probability;discrete_random_variables,add_secondary_topic,True,stats/stats_2014_w14_62_qp_q03_question.png,stats/stats_2014_w14_62_ms_q03_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is basic, tree, conditional, or event probability rather than a distribution table or combinatorial count. Secondary coverage records a substantial discrete_random_variables overlap in the same question.","The mark-bearing work is basic, tree, conditional, or event probability rather than a distribution table or combinatorial count. Secondary coverage records a substantial discrete_random_variables overlap in the same question."
62winter14,62winter14,62,p5,62winter14_q04,4,probability,discrete_random_variables,discrete_random_variables,,,discrete_random_variables,relabel_primary,True,stats/stats_2014_w14_62_qp_q04_question.png,stats/stats_2014_w14_62_ms_q04_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,The mark-bearing work is a binomial/count model or a discrete random variable distribution with expectation or variance.,The mark-bearing work is a binomial/count model or a discrete random variable distribution with expectation or variance.
62winter14,62winter14,62,p5,62winter14_q05,5,normal_distribution,the_normal_distribution,the_normal_distribution,,,the_normal_distribution,keep,True,stats/stats_2014_w14_62_qp_q05_question.png,stats/stats_2014_w14_62_ms_q05_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is normal-distribution standardisation, inverse normal, or normal-model expected counts.","The mark-bearing work is normal-distribution standardisation, inverse normal, or normal-model expected counts."
62winter14,62winter14,62,p5,62winter14_q06,6,normal_distribution,representation_of_data,representation_of_data,,,representation_of_data,relabel_primary,True,stats/stats_2014_w14_62_qp_q06_question.png,stats/stats_2014_w14_62_ms_q06_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is data representation or summary statistics: graphs, quartiles, grouped/coded mean, variance, or standard deviation.","The mark-bearing work is data representation or summary statistics: graphs, quartiles, grouped/coded mean, variance, or standard deviation."
62winter14,62winter14,62,p5,62winter14_q07,7,probability,discrete_random_variables,discrete_random_variables,,,discrete_random_variables,relabel_primary,True,stats/stats_2014_w14_62_qp_q07_question.png,stats/stats_2014_w14_62_ms_q07_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,The mark-bearing work is a binomial/count model or a discrete random variable distribution with expectation or variance.,The mark-bearing work is a binomial/count model or a discrete random variable distribution with expectation or variance.
62winter15,62winter15,62,p5,62winter15_q01,1,probability,representation_of_data,representation_of_data,,,representation_of_data,relabel_primary,True,stats/stats_2015_w15_62_qp_q01_question.png,stats/stats_2015_w15_62_ms_q01_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is data representation or summary statistics: graphs, quartiles, grouped/coded mean, variance, or standard deviation.","The mark-bearing work is data representation or summary statistics: graphs, quartiles, grouped/coded mean, variance, or standard deviation."
62winter15,62winter15,62,p5,62winter15_q02,2,probability,probability,probability,,,probability,keep,True,stats/stats_2015_w15_62_qp_q02_question.png,stats/stats_2015_w15_62_ms_q02_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is basic, tree, conditional, or event probability rather than a distribution table or combinatorial count.","The mark-bearing work is basic, tree, conditional, or event probability rather than a distribution table or combinatorial count."
62winter15,62winter15,62,p5,62winter15_q03,3,probability,probability,probability,,,probability,keep,True,stats/stats_2015_w15_62_qp_q03_question.png,stats/stats_2015_w15_62_ms_q03_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is basic, tree, conditional, or event probability rather than a distribution table or combinatorial count.","The mark-bearing work is basic, tree, conditional, or event probability rather than a distribution table or combinatorial count."
62winter15,62winter15,62,p5,62winter15_q04,4,probability,permutations_and_combinations,permutations_and_combinations,,,permutations_and_combinations,relabel_primary,True,stats/stats_2015_w15_62_qp_q04_question.png,stats/stats_2015_w15_62_ms_q04_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is arrangements, selections, or restricted counting.","The mark-bearing work is arrangements, selections, or restricted counting."
62winter15,62winter15,62,p5,62winter15_q05,5,probability,representation_of_data,representation_of_data,,,representation_of_data,relabel_primary,True,stats/stats_2015_w15_62_qp_q05_question.png,stats/stats_2015_w15_62_ms_q05_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is data representation or summary statistics: graphs, quartiles, grouped/coded mean, variance, or standard deviation.","The mark-bearing work is data representation or summary statistics: graphs, quartiles, grouped/coded mean, variance, or standard deviation."
62winter15,62winter15,62,p5,62winter15_q06,6,probability,discrete_random_variables,discrete_random_variables,,,discrete_random_variables,relabel_primary,True,stats/stats_2015_w15_62_qp_q06_question.png,stats/stats_2015_w15_62_ms_q06_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,The mark-bearing work is a binomial/count model or a discrete random variable distribution with expectation or variance.,The mark-bearing work is a binomial/count model or a discrete random variable distribution with expectation or variance.
62winter15,62winter15,62,p5,62winter15_q07,7,normal_distribution,the_normal_distribution,the_normal_distribution,,,the_normal_distribution,keep,True,stats/stats_2015_w15_62_qp_q07_question.png,stats/stats_2015_w15_62_ms_q07_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is normal-distribution standardisation, inverse normal, or normal-model expected counts.","The mark-bearing work is normal-distribution standardisation, inverse normal, or normal-model expected counts."
62winter16,62winter16,62,p5,62winter16_q01,1,probability,probability,probability,,,probability,keep,True,stats/stats_2016_w16_62_qp_q01_question.png,stats/stats_2016_w16_62_ms_q01_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is basic, tree, conditional, or event probability rather than a distribution table or combinatorial count.","The mark-bearing work is basic, tree, conditional, or event probability rather than a distribution table or combinatorial count."
62winter16,62winter16,62,p5,62winter16_q02,2,probability,discrete_random_variables,discrete_random_variables,,,discrete_random_variables,relabel_primary,True,stats/stats_2016_w16_62_qp_q02_question.png,stats/stats_2016_w16_62_ms_q02_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,The mark-bearing work is a binomial/count model or a discrete random variable distribution with expectation or variance.,The mark-bearing work is a binomial/count model or a discrete random variable distribution with expectation or variance.
62winter16,62winter16,62,p5,62winter16_q03,3,probability,discrete_random_variables,discrete_random_variables,,,discrete_random_variables,relabel_primary,True,stats/stats_2016_w16_62_qp_q03_question.png,stats/stats_2016_w16_62_ms_q03_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,The mark-bearing work is a binomial/count model or a discrete random variable distribution with expectation or variance.,The mark-bearing work is a binomial/count model or a discrete random variable distribution with expectation or variance.
62winter16,62winter16,62,p5,62winter16_q04,4,normal_distribution,the_normal_distribution,the_normal_distribution,,,the_normal_distribution,keep,True,stats/stats_2016_w16_62_qp_q04_question.png,stats/stats_2016_w16_62_ms_q04_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is normal-distribution standardisation, inverse normal, or normal-model expected counts.","The mark-bearing work is normal-distribution standardisation, inverse normal, or normal-model expected counts."
62winter16,62winter16,62,p5,62winter16_q05,5,probability,representation_of_data,representation_of_data,,,representation_of_data,relabel_primary,True,stats/stats_2016_w16_62_qp_q05_question.png,stats/stats_2016_w16_62_ms_q05_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is data representation or summary statistics: graphs, quartiles, grouped/coded mean, variance, or standard deviation.","The mark-bearing work is data representation or summary statistics: graphs, quartiles, grouped/coded mean, variance, or standard deviation."
62winter16,62winter16,62,p5,62winter16_q06,6,probability,permutations_and_combinations,permutations_and_combinations,,,permutations_and_combinations,relabel_primary,True,stats/stats_2016_w16_62_qp_q06_question.png,stats/stats_2016_w16_62_ms_q06_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is arrangements, selections, or restricted counting.","The mark-bearing work is arrangements, selections, or restricted counting."
62winter17,62winter17,62,p5,62winter17_q01,1,probability,representation_of_data,representation_of_data,,,representation_of_data,relabel_primary,True,stats/stats_2017_w17_62_qp_q01_question.png,stats/stats_2017_w17_62_ms_q01_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is data representation or summary statistics: graphs, quartiles, grouped/coded mean, variance, or standard deviation.","The mark-bearing work is data representation or summary statistics: graphs, quartiles, grouped/coded mean, variance, or standard deviation."
62winter17,62winter17,62,p5,62winter17_q02,2,probability,representation_of_data,representation_of_data,,,representation_of_data,relabel_primary,True,stats/stats_2017_w17_62_qp_q02_question.png,stats/stats_2017_w17_62_ms_q02_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is data representation or summary statistics: graphs, quartiles, grouped/coded mean, variance, or standard deviation.","The mark-bearing work is data representation or summary statistics: graphs, quartiles, grouped/coded mean, variance, or standard deviation."
62winter17,62winter17,62,p5,62winter17_q03,3,probability,discrete_random_variables,discrete_random_variables,,,discrete_random_variables,relabel_primary,True,stats/stats_2017_w17_62_qp_q03_question.png,stats/stats_2017_w17_62_ms_q03_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,The mark-bearing work is a binomial/count model or a discrete random variable distribution with expectation or variance.,The mark-bearing work is a binomial/count model or a discrete random variable distribution with expectation or variance.
62winter17,62winter17,62,p5,62winter17_q04,4,probability,probability,probability,,,probability,keep,True,stats/stats_2017_w17_62_qp_q04_question.png,stats/stats_2017_w17_62_ms_q04_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is basic, tree, conditional, or event probability rather than a distribution table or combinatorial count.","The mark-bearing work is basic, tree, conditional, or event probability rather than a distribution table or combinatorial count."
62winter17,62winter17,62,p5,62winter17_q05,5,probability,discrete_random_variables,discrete_random_variables,,,discrete_random_variables,relabel_primary,True,stats/stats_2017_w17_62_qp_q05_question.png,stats/stats_2017_w17_62_ms_q05_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,The mark-bearing work is a binomial/count model or a discrete random variable distribution with expectation or variance.,The mark-bearing work is a binomial/count model or a discrete random variable distribution with expectation or variance.
62winter17,62winter17,62,p5,62winter17_q06,6,probability,permutations_and_combinations,permutations_and_combinations,,,permutations_and_combinations,relabel_primary,True,stats/stats_2017_w17_62_qp_q06_question.png,stats/stats_2017_w17_62_ms_q06_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is arrangements, selections, or restricted counting.","The mark-bearing work is arrangements, selections, or restricted counting."
62winter17,62winter17,62,p5,62winter17_q07,7,normal_distribution,the_normal_distribution,the_normal_distribution,,,the_normal_distribution,keep,True,stats/stats_2017_w17_62_qp_q07_question.png,stats/stats_2017_w17_62_ms_q07_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is normal-distribution standardisation, inverse normal, or normal-model expected counts.","The mark-bearing work is normal-distribution standardisation, inverse normal, or normal-model expected counts."
62winter18,62winter18,62,p5,62winter18_q01,1,probability,permutations_and_combinations,permutations_and_combinations,probability,probability,permutations_and_combinations;probability,relabel_primary_add_secondary,True,stats/stats_2018_w18_62_qp_q01_question.png,stats/stats_2018_w18_62_ms_q01_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is arrangements, selections, or restricted counting. Secondary coverage records a substantial probability overlap in the same question.","The mark-bearing work is arrangements, selections, or restricted counting. Secondary coverage records a substantial probability overlap in the same question."
62winter18,62winter18,62,p5,62winter18_q02,2,probability,representation_of_data,representation_of_data,,,representation_of_data,relabel_primary,True,stats/stats_2018_w18_62_qp_q02_question.png,stats/stats_2018_w18_62_ms_q02_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,"The mark-bearing work is data representation or summary statistics: graphs, quartiles, grouped/coded mean, variance, or standard deviation.","The mark-bearing work is data representation or summary statistics: graphs, quartiles, grouped/coded mean, variance, or standard deviation."
62winter18,62winter18,62,p5,62winter18_q03,3,probability,discrete_random_variables,discrete_random_variables,,,discrete_random_variables,relabel_primary,True,stats/stats_2018_w18_62_qp_q03_question.png,stats/stats_2018_w18_62_ms_q03_markscheme.png,,,p5_topic_overlap_review_batch_004_2026_07_03,The mark-bearing work is a binomial/count model or a discrete random variable distribution with expectation or variance.,The mark-bearing work is a binomial/count model or a discrete random variable distribution with expectation or variance.
